Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,28-10-2021,,,,,,,,
B14C0141,002,26-10-2018,,,,N,,,,,
B14C0141,002,13-11-2018,,,,N,,,,,
B14C0141,002,30-11-2018,,,,N,,,,,
B14C0141,002,14-12-2018,,,,N,,,,,
B14C0141,002,28-12-2018,,,,N,,,,,
B14C0141,002,14-01-2019,,,,N,,,,,
B14C0141,002,28-01-2019,,,,N,,,,,
B14C0141,002,14-02-2019,,,,N,,,,,
B14C0141,002,01-03-2019,,,,N,,,,,
B14C0141,002,14-03-2019,,,,N,,,,,
B14C0141,002,29-03-2019,,,,N,,,,,
B14C0141,002,11-04-2019,,,,N,,,,,
B14C0141,002,26-04-2019,,,,N,,,,,
B14C0141,002,13-06-2019,,,,N,,,,,
B14C0141,002,27-06-2019,,,,N,,,,,
B14C0141,002,13-08-2019,,,,N,,,,,
B14C0141,002,27-08-2019,,,,N,,,,,
