Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,28-10-2021,,,,,,,,
B14C0147,001,14-09-2017,,,,N,,,,,
B14C0147,001,28-09-2017,,,,N,,,,,
B14C0147,001,14-10-2017,,,,N,,,,,
B14C0147,001,27-10-2017,37,-16,-111,,,,,,
B14C0147,001,14-11-2017,,,,N,,,,,
B14C0147,001,28-11-2017,30,-23,-104,,,,,,
B14C0147,001,15-12-2017,28,-25,-102,,,,,,
B14C0147,001,28-12-2017,,,,N,,,,,
B14C0147,001,14-01-2018,,,,N,,,,,
B14C0147,001,28-01-2018,,,,N,,,,,
B14C0147,001,14-02-2018,,,,N,,,,,
B14C0147,001,28-02-2018,,,,Y,,,,,
B14C0147,001,14-03-2018,37,-16,-111,,,,,,
B14C0147,001,29-03-2018,41,-12,-115,,,,,,
B14C0147,001,13-04-2018,39,-14,-113,,,,,,
B14C0147,001,30-04-2018,39,-14,-113,,,,,,
B14C0147,001,14-05-2018,,,,N,,,,,
B14C0147,001,23-05-2018,51,-2,-125,,,,,,
B14C0147,001,14-06-2018,51,-2,-125,,,,,,
B14C0147,001,28-06-2018,,,,N,,,,,
B14C0147,001,12-07-2018,65,12,-139,,,,,,
B14C0147,001,28-07-2018,,,,N,,,,,
B14C0147,001,14-08-2018,62,9,-136,,,,,,
B14C0147,001,28-08-2018,53,0,-127,,,,,,
B14C0147,001,14-09-2018,48,-5,-122,,,,,,
B14C0147,001,28-09-2018,50,-3,-124,,,,,,
B14C0147,001,12-10-2018,52,-1,-126,,,,,,
B14C0147,001,26-10-2018,52,-1,-126,,,,,,
B14C0147,001,13-11-2018,47,-6,-121,,,,,,
B14C0147,001,30-11-2018,48,-5,-122,,,,,,
B14C0147,001,14-12-2018,41,-12,-115,,,,,,
B14C0147,001,28-12-2018,40,-13,-114,,,,,,
B14C0147,001,14-01-2019,,,,N,,,,,
B14C0147,001,28-01-2019,,,,N,,,,,
B14C0147,001,14-02-2019,39,-14,-113,,,,,,
B14C0147,001,01-03-2019,41,-12,-115,,,,,,
B14C0147,001,14-03-2019,,,,N,,,,,
B14C0147,001,29-03-2019,40,-13,-114,,,,,,
B14C0147,001,11-04-2019,45,-8,-119,,,,,,
B14C0147,001,26-04-2019,49,-4,-123,,,,,,
B14C0147,001,13-06-2019,43,-10,-117,,,,,,
B14C0147,001,27-06-2019,49,-4,-123,,,,,,
B14C0147,001,13-08-2019,57,4,-131,,,,,,
B14C0147,001,27-08-2019,56,3,-130,,,,,,
